year,region,attack_type,target_type,weapon_type,incidents,killed,wounded,success_rate
2003,Western Europe,Bombing/Explosion,Government (General),Explosives,22,0,23,0.7272727272727273
2003,Western Europe,Bombing/Explosion,Military,Explosives,3,0,1,1.0
2003,Western Europe,Bombing/Explosion,NGO,Explosives,2,0,0,0.5
2003,Western Europe,Bombing/Explosion,Police,Explosives,12,2,11,0.4166666666666667
2003,Western Europe,Bombing/Explosion,Private Citizens & Property,Explosives,13,0,4,0.9230769230769231
2003,Western Europe,Bombing/Explosion,Religious Figures/Institutions,Explosives,3,0,0,1.0
2003,Western Europe,Bombing/Explosion,Religious Figures/Institutions,Incendiary,1,0,0,1.0
2003,Western Europe,Bombing/Explosion,Telecommunication,Explosives,1,0,0,1.0
2003,Western Europe,Bombing/Explosion,Transportation,Explosives,3,0,0,0.0
2003,Western Europe,Bombing/Explosion,Unknown,Explosives,1,0,4,1.0
2003,Western Europe,Bombing/Explosion,Utilities,Explosives,1,0,0,1.0
2003,Western Europe,Facility/Infrastructure Attack,Business,Incendiary,10,0,0,0.9
2003,Western Europe,Facility/Infrastructure Attack,Government (General),Incendiary,4,0,0,1.0
2003,Western Europe,Facility/Infrastructure Attack,Police,Incendiary,1,0,0,1.0
2003,Western Europe,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,2,0,0,1.0
2003,Western Europe,Facility/Infrastructure Attack,Telecommunication,Incendiary,1,0,0,1.0
2003,Western Europe,Hijacking,Unknown,Explosives,1,0,0,0.0
2003,Western Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,1,0,0,1.0
2003,Western Europe,Unarmed Assault,Airports & Aircraft,Chemical,1,0,0,0.0
2003,Western Europe,Unarmed Assault,Government (Diplomatic),Chemical,3,0,20,0.3333333333333333
2003,Western Europe,Unarmed Assault,Government (General),Chemical,3,0,0,0.0
2003,Western Europe,Unarmed Assault,Police,Chemical,1,0,0,0.0
2003,Western Europe,Unarmed Assault,Private Citizens & Property,Chemical,1,0,50,1.0
2004,Central America & Caribbean,Armed Assault,Police,Firearms,1,1,0,1.0
2004,Central America & Caribbean,Armed Assault,Private Citizens & Property,Firearms,1,6,30,1.0
2004,Central America & Caribbean,Armed Assault,Transportation,Firearms,1,28,14,1.0
2004,Central America & Caribbean,Assassination,Government (General),Firearms,1,2,0,1.0
2004,Central America & Caribbean,Assassination,Journalists & Media,Firearms,1,1,0,1.0
2004,Central Asia,Armed Assault,Government (Diplomatic),Firearms,1,0,0,0.0
2004,Central Asia,Armed Assault,Police,Explosives,1,23,5,1.0
2004,Central Asia,Assassination,Government (General),Firearms,1,0,0,0.0
2004,Central Asia,Assassination,Military,Explosives,1,0,1,0.0
2004,Central Asia,Bombing/Explosion,Government (Diplomatic),Explosives,2,5,2,1.0
2004,Central Asia,Bombing/Explosion,Government (General),Explosives,1,2,4,1.0
2004,Central Asia,Bombing/Explosion,Private Citizens & Property,Explosives,1,6,20,1.0
2004,East Asia,Assassination,Government (General),Firearms,1,0,2,0.0
2004,East Asia,Bombing/Explosion,Business,Explosives,1,2,2,1.0
2004,East Asia,Bombing/Explosion,Transportation,Explosives,2,2,3,1.0
2004,Eastern Europe,Armed Assault,Business,Firearms,1,4,4,1.0
2004,Eastern Europe,Armed Assault,Military,Firearms,1,4,5,1.0
2004,Eastern Europe,Armed Assault,Police,Firearms,1,12,16,1.0
2004,Eastern Europe,Armed Assault,Private Citizens & Property,Firearms,1,1,0,1.0
2004,Eastern Europe,Armed Assault,Utilities,Firearms,1,0,1,1.0
2004,Eastern Europe,Assassination,Government (General),Explosives,5,9,66,0.4
2004,Eastern Europe,Assassination,Government (General),Firearms,1,1,0,1.0
2004,Eastern Europe,Assassination,Journalists & Media,Firearms,1,1,0,0.0
2004,Eastern Europe,Bombing/Explosion,Airports & Aircraft,Explosives,1,44,0,1.0
2004,Eastern Europe,Bombing/Explosion,Business,Explosives,1,0,9,1.0
2004,Eastern Europe,Bombing/Explosion,Government (General),Explosives,4,24,51,0.5
2004,Eastern Europe,Bombing/Explosion,Military,Explosives,4,4,15,0.75
2004,Eastern Europe,Bombing/Explosion,Police,Explosives,4,3,6,1.0
2004,Eastern Europe,Bombing/Explosion,Private Citizens & Property,Explosives,2,1,3,0.5
2004,Eastern Europe,Bombing/Explosion,Transportation,Explosives,8,61,234,0.875
2004,Eastern Europe,Bombing/Explosion,Unknown,Explosives,1,1,3,1.0
2004,Eastern Europe,Bombing/Explosion,Utilities,Explosives,1,0,21,1.0
2004,Eastern Europe,Facility/Infrastructure Attack,Business,Incendiary,3,1,0,1.0
2004,Eastern Europe,Hijacking,Airports & Aircraft,Explosives,1,46,0,1.0
2004,Eastern Europe,Hostage Taking (Barricade Incident),Educational Institution,Explosives,1,344,727,1.0
2004,Eastern Europe,Unarmed Assault,Business,Melee,1,0,4,1.0
2004,Eastern Europe,Unarmed Assault,Educational Institution,Chemical,1,0,11,1.0
2004,Eastern Europe,Unknown,Police,Unknown,1,47,0,1.0
2004,Middle East & North Africa,Armed Assault,Business,Explosives,1,0,0,1.0
2004,Middle East & North Africa,Armed Assault,Business,Firearms,7,36,43,1.0
2004,Middle East & North Africa,Armed Assault,Educational Institution,Firearms,2,4,7,1.0
2004,Middle East & North Africa,Armed Assault,Government (Diplomatic),Explosives,1,9,5,1.0
2004,Middle East & North Africa,Armed Assault,Government (Diplomatic),Firearms,2,1,0,1.0
2004,Middle East & North Africa,Armed Assault,Government (General),Firearms,3,8,1,1.0
2004,Middle East & North Africa,Armed Assault,Journalists & Media,Firearms,4,7,3,1.0
2004,Middle East & North Africa,Armed Assault,Military,Firearms,16,101,95,1.0
2004,Middle East & North Africa,Armed Assault,Police,Explosives,2,23,7,1.0
2004,Middle East & North Africa,Armed Assault,Police,Firearms,18,96,43,1.0
2004,Middle East & North Africa,Armed Assault,Private Citizens & Property,Explosives,1,4,0,0.0
2004,Middle East & North Africa,Armed Assault,Private Citizens & Property,Firearms,25,85,17,0.96
2004,Middle East & North Africa,Armed Assault,Private Citizens & Property,Melee,1,2,0,1.0
2004,Middle East & North Africa,Armed Assault,Religious Figures/Institutions,Firearms,1,1,3,1.0
2004,Middle East & North Africa,Armed Assault,Terrorists/Non-State Militia,Firearms,2,5,0,1.0
2004,Middle East & North Africa,Armed Assault,Utilities,Firearms,1,1,0,1.0
2004,Middle East & North Africa,Assassination,Business,Unknown,1,2,5,1.0
2004,Middle East & North Africa,Assassination,Educational Institution,Firearms,1,2,0,1.0
2004,Middle East & North Africa,Assassination,Government (Diplomatic),Firearms,2,2,0,1.0
2004,Middle East & North Africa,Assassination,Government (General),Explosives,4,13,38,0.25
2004,Middle East & North Africa,Assassination,Government (General),Firearms,12,21,6,0.9166666666666666
2004,Middle East & North Africa,Assassination,Government (General),Unknown,1,1,0,1.0
2004,Middle East & North Africa,Assassination,Journalists & Media,Firearms,2,2,0,1.0
2004,Middle East & North Africa,Assassination,Military,Firearms,3,6,0,1.0
2004,Middle East & North Africa,Assassination,Police,Firearms,4,6,0,1.0
2004,Middle East & North Africa,Assassination,Private Citizens & Property,Firearms,2,3,0,1.0
2004,Middle East & North Africa,Assassination,Religious Figures/Institutions,Firearms,3,4,1,1.0
2004,Middle East & North Africa,Assassination,Violent Political Party,Unknown,1,2,0,1.0
2004,Middle East & North Africa,Bombing/Explosion,Airports & Aircraft,Explosives,1,2,7,1.0
2004,Middle East & North Africa,Bombing/Explosion,Business,Explosives,36,160,326,0.9444444444444444
2004,Middle East & North Africa,Bombing/Explosion,Educational Institution,Explosives,4,8,5,1.0
2004,Middle East & North Africa,Bombing/Explosion,Government (Diplomatic),Explosives,6,16,9,1.0
2004,Middle East & North Africa,Bombing/Explosion,Government (General),Explosives,31,197,535,0.9032258064516129
2004,Middle East & North Africa,Bombing/Explosion,Journalists & Media,Explosives,3,17,36,1.0
2004,Middle East & North Africa,Bombing/Explosion,Maritime,Explosives,2,18,24,1.0
2004,Middle East & North Africa,Bombing/Explosion,Military,Explosives,80,416,975,0.9625
2004,Middle East & North Africa,Bombing/Explosion,NGO,Explosives,2,0,0,1.0
2004,Middle East & North Africa,Bombing/Explosion,Other,Explosives,2,20,12,1.0
2004,Middle East & North Africa,Bombing/Explosion,Police,Explosives,45,445,1096,0.9555555555555556
2004,Middle East & North Africa,Bombing/Explosion,Private Citizens & Property,Explosives,37,353,917,0.9459459459459459
2004,Middle East & North Africa,Bombing/Explosion,Private Citizens & Property,Firearms,1,1,0,1.0
2004,Middle East & North Africa,Bombing/Explosion,Religious Figures/Institutions,Explosives,18,229,548,1.0
2004,Middle East & North Africa,Bombing/Explosion,Telecommunication,Explosives,1,7,0,1.0
2004,Middle East & North Africa,Bombing/Explosion,Transportation,Explosives,8,30,172,1.0
2004,Middle East & North Africa,Bombing/Explosion,Unknown,Explosives,7,4,1,0.42857142857142855
2004,Middle East & North Africa,Bombing/Explosion,Utilities,Explosives,13,18,30,1.0
2004,Middle East & North Africa,Bombing/Explosion,Violent Political Party,Explosives,2,63,199,1.0
2004,Middle East & North Africa,Facility/Infrastructure Attack,Educational Institution,Incendiary,1,0,0,1.0
2004,Middle East & North Africa,Facility/Infrastructure Attack,Police,Firearms,2,13,0,1.0
2004,Middle East & North Africa,Facility/Infrastructure Attack,Utilities,Firearms,1,0,0,1.0
2004,Middle East & North Africa,Facility/Infrastructure Attack,Utilities,Incendiary,2,0,0,1.0
2004,Middle East & North Africa,Facility/Infrastructure Attack,Utilities,Unknown,1,0,0,1.0
2004,Middle East & North Africa,Hostage Taking (Barricade Incident),Business,Firearms,1,22,26,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Business,Firearms,12,6,2,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Business,Unknown,2,0,1,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,1,0,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Government (General),Firearms,2,0,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Journalists & Media,Firearms,6,1,2,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Journalists & Media,Unknown,1,2,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Military,Melee,1,1,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),NGO,Firearms,3,1,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),NGO,Melee,1,0,1,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),NGO,Unknown,1,1,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Police,Firearms,3,12,2,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Police,Unknown,1,0,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,10,8,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,4,5,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,3,3,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Religious Figures/Institutions,Firearms,1,0,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Tourists,Firearms,1,1,0,1.0
2004,Middle East & North Africa,Hostage Taking (Kidnapping),Utilities,Firearms,1,0,0,1.0
2004,Middle East & North Africa,Unknown,Military,Unknown,6,25,66,1.0
2004,Middle East & North Africa,Unknown,Private Citizens & Property,Unknown,2,6,1,1.0
2004,North America,Assassination,Government (General),Firearms,1,0,3,0.0
2004,North America,Bombing/Explosion,Utilities,Explosives,1,0,0,1.0
2004,North America,Facility/Infrastructure Attack,Abortion Related,Incendiary,1,0,0,1.0
2004,North America,Facility/Infrastructure Attack,Business,Incendiary,3,0,0,0.6666666666666666
2004,North America,Facility/Infrastructure Attack,Educational Institution,Incendiary,2,0,0,1.0
2004,North America,Facility/Infrastructure Attack,Government (General),Biological,1,0,0,0.0
2004,North America,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,2,0,0,1.0
2004,North America,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,1,0,0,1.0
2004,South America,Armed Assault,Business,Firearms,1,9,0,1.0
2004,South America,Armed Assault,Police,Explosives,1,5,5,1.0
2004,South America,Armed Assault,Police,Firearms,4,5,9,1.0
2004,South America,Armed Assault,Private Citizens & Property,Firearms,2,15,0,1.0
2004,South America,Armed Assault,Religious Figures/Institutions,Firearms,1,3,7,1.0
2004,South America,Assassination,Government (General),Explosives,1,0,0,0.0
2004,South America,Assassination,Government (General),Firearms,3,5,0,1.0
2004,South America,Assassination,Journalists & Media,Firearms,1,1,0,1.0
2004,South America,Bombing/Explosion,Business,Explosives,3,9,120,1.0
2004,South America,Bombing/Explosion,Government (General),Explosives,2,0,2,1.0
2004,South America,Bombing/Explosion,Military,Explosives,1,2,2,1.0
2004,South America,Bombing/Explosion,Military,Firearms,1,1,0,1.0
2004,South America,Bombing/Explosion,Police,Explosives,6,15,5,1.0
2004,South America,Bombing/Explosion,Private Citizens & Property,Explosives,5,0,43,0.8
2004,South America,Bombing/Explosion,Transportation,Explosives,2,6,3,1.0
2004,South America,Bombing/Explosion,Unknown,Explosives,1,4,17,0.0
2004,South America,Bombing/Explosion,Utilities,Explosives,2,0,0,1.0
2004,South America,Hostage Taking (Kidnapping),Government (General),Firearms,1,0,0,1.0
2004,South America,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,1,0,0,1.0
2004,South America,Hostage Taking (Kidnapping),Religious Figures/Institutions,Unknown,1,0,0,1.0
2004,South America,Unknown,Military,Unknown,1,5,5,1.0
2004,South America,Unknown,Private Citizens & Property,Unknown,1,4,0,1.0
2004,South Asia,Armed Assault,Airports & Aircraft,Firearms,1,0,0,0.0
2004,South Asia,Armed Assault,Business,Firearms,2,11,16,1.0
2004,South Asia,Armed Assault,Government (Diplomatic),Firearms,3,1,6,0.3333333333333333
2004,South Asia,Armed Assault,Government (General),Explosives,2,0,2,1.0
2004,South Asia,Armed Assault,Government (General),Firearms,12,578,245,0.9166666666666666
2004,South Asia,Armed Assault,Journalists & Media,Firearms,1,1,0,1.0
2004,South Asia,Armed Assault,Military,Firearms,11,68,20,1.0
2004,South Asia,Armed Assault,Military,Melee,1,0,2,1.0
2004,South Asia,Armed Assault,NGO,Firearms,6,19,2,1.0
2004,South Asia,Armed Assault,Police,Explosives,1,7,10,1.0
2004,South Asia,Armed Assault,Police,Firearms,19,80,11,0.7894736842105263
2004,South Asia,Armed Assault,Private Citizens & Property,Firearms,25,180,157,1.0
2004,South Asia,Armed Assault,Private Citizens & Property,Incendiary,1,0,3,1.0
2004,South Asia,Armed Assault,Private Citizens & Property,Melee,1,3,1,1.0
2004,South Asia,Armed Assault,Private Citizens & Property,Unknown,1,2,5,1.0
2004,South Asia,Armed Assault,Religious Figures/Institutions,Firearms,2,1,7,1.0
2004,South Asia,Armed Assault,Transportation,Explosives,1,7,20,1.0
2004,South Asia,Armed Assault,Violent Political Party,Firearms,1,1,0,1.0
2004,South Asia,Assassination,Government (Diplomatic),Firearms,1,0,1,0.0
2004,South Asia,Assassination,Government (General),Explosives,1,0,0,0.0
2004,South Asia,Assassination,Government (General),Firearms,18,34,16,0.8333333333333334
2004,South Asia,Assassination,Journalists & Media,Melee,1,1,0,1.0
2004,South Asia,Assassination,Military,Firearms,2,4,0,1.0
2004,South Asia,Assassination,Police,Explosives,1,0,0,0.0
2004,South Asia,Assassination,Private Citizens & Property,Explosives,2,2,11,0.5
2004,South Asia,Assassination,Private Citizens & Property,Firearms,4,4,3,0.75
2004,South Asia,Assassination,Religious Figures/Institutions,Firearms,2,3,3,1.0
2004,South Asia,Assassination,Terrorists/Non-State Militia,Firearms,1,1,0,1.0
2004,South Asia,Assassination,Violent Political Party,Firearms,3,3,0,0.6666666666666666
2004,South Asia,Bombing/Explosion,Airports & Aircraft,Explosives,2,0,0,1.0
2004,South Asia,Bombing/Explosion,Business,Explosives,17,37,259,1.0
2004,South Asia,Bombing/Explosion,Educational Institution,Explosives,6,27,50,1.0
2004,South Asia,Bombing/Explosion,Government (Diplomatic),Explosives,8,4,17,0.75
2004,South Asia,Bombing/Explosion,Government (General),Explosives,29,39,157,0.9310344827586207
2004,South Asia,Bombing/Explosion,Journalists & Media,Explosives,2,1,2,1.0
2004,South Asia,Bombing/Explosion,Maritime,Explosives,1,0,0,1.0
2004,South Asia,Bombing/Explosion,Military,Explosives,41,128,302,0.975609756097561
2004,South Asia,Bombing/Explosion,NGO,Explosives,3,3,15,1.0
2004,South Asia,Bombing/Explosion,Police,Explosives,29,82,273,0.8620689655172413
2004,South Asia,Bombing/Explosion,Private Citizens & Property,Explosives,35,113,346,0.9428571428571428
2004,South Asia,Bombing/Explosion,Religious Figures/Institutions,Explosives,12,60,355,1.0
2004,South Asia,Bombing/Explosion,Tourists,Explosives,2,6,43,1.0
2004,South Asia,Bombing/Explosion,Transportation,Explosives,11,29,144,1.0
2004,South Asia,Bombing/Explosion,Unknown,Explosives,3,5,68,1.0
2004,South Asia,Bombing/Explosion,Utilities,Explosives,3,0,0,1.0
2004,South Asia,Bombing/Explosion,Violent Political Party,Explosives,3,0,75,1.0
2004,South Asia,Facility/Infrastructure Attack,Business,Incendiary,1,0,0,1.0
2004,South Asia,Facility/Infrastructure Attack,Government (General),Firearms,2,1,4,1.0
2004,South Asia,Facility/Infrastructure Attack,Government (General),Unknown,1,4,3,1.0
2004,South Asia,Facility/Infrastructure Attack,Transportation,Incendiary,3,9,20,1.0
2004,South Asia,Facility/Infrastructure Attack,Utilities,Incendiary,1,0,0,1.0
2004,South Asia,Hostage Taking (Barricade Incident),Educational Institution,Firearms,1,4,0,1.0
2004,South Asia,Hostage Taking (Kidnapping),Business,Firearms,1,0,0,1.0
2004,South Asia,Hostage Taking (Kidnapping),Educational Institution,Unknown,1,0,0,1.0
